aria,line,name,name_k,previous_next,latitude_longitude,address,postcode,trangit
東北,青い森鉄道,諏訪ノ平,すわのたいら,"
三戸	剣吉	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.18.29.700N40.24.43.900&ZM=8&SZ=672,120",三戸郡南部町玉掛,0390101,"
青い森鉄道
"
東北,青い森鉄道,剣吉,けんよし,"
諏訪ノ平	苫米地	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.21.1.800N40.26.46.500&ZM=8&SZ=672,120",三戸郡南部町剣吉,0390612,"
青い森鉄道
"
東北,青い森鉄道,苫米地,とまべち,"
剣吉	北高岩	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.22.42.300N40.27.50.900&ZM=8&SZ=672,120",三戸郡南部町苫米地,0390802,"
青い森鉄道
"
東北,青い森鉄道,北高岩,きたたかいわ,"
苫米地	八戸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.24.33.900N40.28.21.000&ZM=8&SZ=672,120",八戸市上野,0391108,"
青い森鉄道
"
東北,青い森鉄道,八戸,はちのへ,"
北高岩	陸奥市川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.26.6.100N40.30.23.600&ZM=8&SZ=672,120",八戸市尻内町,0391101,"
八戸線
東北・北海道新幹線
青い森鉄道
"
東北,青い森鉄道,陸奥市川,むついちかわ,"
八戸	下田（青森）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.26.33.600N40.33.37.100&ZM=8&SZ=672,120",八戸市市川町,0392241,"
青い森鉄道
"
東北,青い森鉄道,下田（青森）,しもだ,"
陸奥市川	向山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.24.40.300N40.35.21.300&ZM=8&SZ=672,120",上北郡おいらせ町境田,0392124,"
青い森鉄道
"
東北,青い森鉄道,向山,むかいやま,"
下田（青森）	三沢（青森）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.22.25.600N40.37.39.100&ZM=8&SZ=672,120",上北郡おいらせ町向山,0392151,"
青い森鉄道
"
東北,青い森鉄道,三沢（青森）,みさわ,"
向山	小川原	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.21.26.500N40.40.1.900&ZM=8&SZ=672,120",三沢市古間木栄町,0330044,"
青い森鉄道
"
東北,青い森鉄道,小川原,こがわら,"
三沢（青森）	上北町	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.18.12.600N40.42.24.900&ZM=8&SZ=672,120",上北郡東北町大浦,0392402,"
青い森鉄道
"
東北,青い森鉄道,上北町,かみきたちょう,"
小川原	乙供	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.16.6.100N40.43.49.600&ZM=8&SZ=672,120",上北郡東北町上北北,0392404,"
青い森鉄道
"
東北,青い森鉄道,乙供,おっとも,"
上北町	千曳	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.13.0.300N40.46.38.600&ZM=8&SZ=672,120",上北郡東北町上笹橋,0392661,"
青い森鉄道
"
東北,青い森鉄道,千曳,ちびき,"
乙供	野辺地	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.9.24.700N40.48.5.900&ZM=8&SZ=672,120",上北郡東北町千曳,0392675,"
青い森鉄道
"
東北,青い森鉄道,野辺地,のへじ,"
千曳	狩場沢	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.7.23.300N40.51.9.000&ZM=8&SZ=672,120",上北郡野辺地町野辺地,0393131,"
大湊線
青い森鉄道
"
東北,青い森鉄道,狩場沢,かりばさわ,"
野辺地	清水川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.4.29.500N40.53.52.100&ZM=8&SZ=672,120",東津軽郡平内町狩場沢,0393343,"
青い森鉄道
"
東北,青い森鉄道,清水川,しみずがわ,"
狩場沢	小湊	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.1.42.100N40.55.8.400&ZM=8&SZ=672,120",東津軽郡平内町清水川,0393332,"
青い森鉄道
"
東北,青い森鉄道,小湊,こみなと,"
清水川	西平内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.57.27.600N40.55.37.400&ZM=8&SZ=672,120",東津軽郡平内町小湊,0393321,"
青い森鉄道
"
東北,青い森鉄道,西平内,にしひらない,"
小湊	浅虫温泉	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.54.59.700N40.54.55.800&ZM=8&SZ=672,120",東津軽郡平内町小豆沢,0393364,"
青い森鉄道
"
東北,青い森鉄道,浅虫温泉,あさむしおんせん,"
西平内	野内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.51.57.400N40.53.19.600&ZM=8&SZ=672,120",青森市浅虫,0393501,"
青い森鉄道
"
東北,青い森鉄道,野内,のない,"
浅虫温泉	矢田前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.49.13.900N40.50.36.500&ZM=8&SZ=672,120",青森市野内,0393503,"
青い森鉄道
"
東北,青い森鉄道,矢田前,やだまえ,"
野内	小柳（青森）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.48.38.400N40.49.52.100&ZM=8&SZ=672,120",青森市矢田前,0300936,"
青い森鉄道
"
東北,青い森鉄道,小柳（青森）,こやなぎ,"
矢田前	東青森	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.48.4.200N40.48.54.800&ZM=8&SZ=672,120",青森市小柳,0300915,"
青い森鉄道
"
東北,青い森鉄道,東青森,ひがしあおもり,"
小柳（青森）	筒井（青森）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.47.12.500N40.48.28.300&ZM=8&SZ=672,120",青森市浜館,0300947,"
青い森鉄道
"
東北,青い森鉄道,筒井（青森）,つつい,"
東青森	青森	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.46.26.800N40.48.10.400&ZM=8&SZ=672,120",青森市筒井,0300944,"
青い森鉄道
"
東北,青い森鉄道,青森,あおもり,"
筒井（青森）		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.44.18.100N40.49.33.800&ZM=8&SZ=672,120",青森市柳川,0380012,"
奥羽本線
津軽海峡線
津軽線
青い森鉄道
"
東北,三陸鉄道リアス線,盛,さかり,"
	陸前赤崎	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.42.51.700N39.4.57.400&ZM=8&SZ=672,120",大船渡市盛町,0220003,"
三陸鉄道リアス線
三陸鉄道南リアス線
大船渡線
"
東北,三陸鉄道リアス線,陸前赤崎,りくぜんあかさき,"
盛	綾里	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.44.40.500N39.3.56.400&ZM=8&SZ=672,120",大船渡市赤崎町,0220007,"
三陸鉄道リアス線
三陸鉄道南リアス線
"
東北,三陸鉄道リアス線,綾里,りょうり,"
陸前赤崎	恋し浜	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.48.10.100N39.3.4.700&ZM=8&SZ=672,120",大船渡市三陸町綾里,0220211,"
三陸鉄道リアス線
三陸鉄道南リアス線
"
東北,三陸鉄道リアス線,恋し浜,こいしはま,"
綾里	甫嶺	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.49.10.000N39.4.18.000&ZM=8&SZ=672,120",大船渡市三陸町綾里,0220211,"
三陸鉄道リアス線
三陸鉄道南リアス線
"
東北,三陸鉄道リアス線,甫嶺,ほれい,"
恋し浜	三陸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.48.36.900N39.5.25.300&ZM=8&SZ=672,120",大船渡市三陸町越喜来,0220101,"
三陸鉄道リアス線
三陸鉄道南リアス線
"
東北,三陸鉄道リアス線,三陸,さんりく,"
甫嶺	吉浜（岩手）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.48.48.700N39.6.51.800&ZM=8&SZ=672,120",大船渡市三陸町越喜来,0220101,"
三陸鉄道リアス線
三陸鉄道南リアス線
"
東北,三陸鉄道リアス線,吉浜（岩手）,よしはま,"
三陸	唐丹	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.50.23.800N39.8.54.000&ZM=8&SZ=672,120",大船渡市三陸町吉浜,0220102,"
三陸鉄道リアス線
三陸鉄道南リアス線
"
東北,三陸鉄道リアス線,唐丹,とうに,"
吉浜（岩手）	平田（岩手）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.51.53.300N39.11.56.200&ZM=8&SZ=672,120",釜石市唐丹町,0260121,"
三陸鉄道リアス線
三陸鉄道南リアス線
"
東北,三陸鉄道リアス線,平田（岩手）,へいた,"
唐丹	釜石	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.53.22.500N39.14.34.300&ZM=8&SZ=672,120",釜石市平田,0260001,"
三陸鉄道リアス線
三陸鉄道南リアス線
"
東北,三陸鉄道リアス線,釜石,かまいし,"
平田（岩手）	両石	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.52.33.900N39.16.13.700&ZM=8&SZ=672,120",釜石市鈴子町,0260031,"
三陸鉄道リアス線
三陸鉄道南リアス線
山田線
釜石線
"
東北,三陸鉄道リアス線,両石,りょういし,"
釜石	鵜住居	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.53.33.300N39.18.19.500&ZM=8&SZ=672,120",釜石市両石町,0260304,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,鵜住居,うのすまい,"
両石	大槌	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.53.29.300N39.19.25.900&ZM=8&SZ=672,120",釜石市鵜住居町,0260301,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,大槌,おおつち,"
鵜住居	吉里吉里	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.54.23.700N39.21.14.100&ZM=8&SZ=672,120",上閉伊郡大槌町本町,0281116,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,吉里吉里,きりきり,"
大槌	浪板海岸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.32.900N39.22.0.600&ZM=8&SZ=672,120",上閉伊郡大槌町吉里吉里,0281101,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,浪板海岸,なみいたかいがん,"
吉里吉里	岩手船越	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.19.300N39.22.50.200&ZM=8&SZ=672,120",上閉伊郡大槌町吉里吉里,0281101,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,岩手船越,いわてふなこし,"
浪板海岸	織笠	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.58.39.400N39.25.41.900&ZM=8&SZ=672,120",下閉伊郡山田町船越,0281371,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,織笠,おりかさ,"
岩手船越	陸中山田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.57.31.500N39.27.2.500&ZM=8&SZ=672,120",下閉伊郡山田町織笠,0281361,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,陸中山田,りくちゅうやまだ,"
織笠	豊間根	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.57.16.400N39.27.37.900&ZM=8&SZ=672,120",下閉伊郡山田町川向町,0281342,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,豊間根,とよまね,"
陸中山田	払川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.55.41.600N39.31.52.900&ZM=8&SZ=672,120",下閉伊郡山田町豊間根,0281302,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,払川,はらいがわ,"
豊間根	津軽石	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.22.500N39.33.29.700&ZM=8&SZ=672,120",宮古市津軽石,0270203,"
三陸鉄道リアス線
"
東北,三陸鉄道リアス線,津軽石,つがるいし,"
払川	八木沢・宮古短大	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.29.800N39.34.43.700&ZM=8&SZ=672,120",宮古市津軽石,0270203,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,八木沢・宮古短大,やぎさわ みやこたんだい,"
津軽石	磯鶏	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.57.6.000N39.37.3.200&ZM=8&SZ=672,120",宮古市八木沢,0270031,"
三陸鉄道リアス線
"
東北,三陸鉄道リアス線,磯鶏,そけい,"
八木沢・宮古短大	宮古	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.57.52.400N39.37.39.200&ZM=8&SZ=672,120",宮古市磯鶏,0270024,"
三陸鉄道リアス線
山田線
"
東北,三陸鉄道リアス線,宮古,みやこ,"
磯鶏	山口団地	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.57.4.900N39.38.13.800&ZM=8&SZ=672,120",宮古市宮町,0270052,"
三陸鉄道リアス線
三陸鉄道北リアス線
山田線
"
東北,三陸鉄道リアス線,山口団地,やまぐちだんち,"
宮古	一の渡	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.12.600N39.38.36.600&ZM=8&SZ=672,120",宮古市山口,0270063,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,一の渡,いちのわたり,"
山口団地	佐羽根	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.45.700N39.41.3.800&ZM=8&SZ=672,120",宮古市崎山,0270097,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,佐羽根,さばね,"
一の渡	田老	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.23.800N39.42.29.900&ZM=8&SZ=672,120",宮古市田代,0270067,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,田老,たろう,"
佐羽根	新田老	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.58.4.600N39.43.45.300&ZM=8&SZ=672,120",宮古市田老小林,0270351,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,新田老,しんたろう,"
田老	摂待	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.58.14.100N39.43.57.800&ZM=8&SZ=672,120",宮古市田老字館が森,0270301,"
三陸鉄道リアス線
"
東北,三陸鉄道リアス線,摂待,せったい,"
新田老	岩泉小本	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.57.57.500N39.48.25.200&ZM=8&SZ=672,120",宮古市田老摂待,0270384,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,岩泉小本,いわいずみおもと,"
摂待	島越	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.57.42.200N39.50.25.100&ZM=8&SZ=672,120",下閉伊郡岩泉町小本,0270421,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,島越,しまのこし,"
岩泉小本	田野畑	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.35.500N39.54.46.200&ZM=8&SZ=672,120",下閉伊郡田野畑村島越,0288404,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,田野畑,たのはた,"
島越	普代	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.14.400N39.55.53.300&ZM=8&SZ=672,120",下閉伊郡田野畑村和野,0288407,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,普代,ふだい,"
田野畑	白井海岸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.53.23.500N40.0.0.400&ZM=8&SZ=672,120",下閉伊郡普代村銅屋,0288332,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,白井海岸,しらいかいがん,"
普代	堀内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.53.12.300N40.1.47.400&ZM=8&SZ=672,120",下閉伊郡普代村白井,0288311,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,堀内,ほりない,"
白井海岸	野田玉川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.51.47.900N40.2.57.500&ZM=8&SZ=672,120",下閉伊郡普代村馬場野,0288301,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,野田玉川,のだたまがわ,"
堀内	十府ヶ浦海岸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.49.56.900N40.4.48.200&ZM=8&SZ=672,120",九戸郡野田村玉川,0288202,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,十府ヶ浦海岸,とふがうらかいがん,"
野田玉川	陸中野田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.49.38.400N40.5.52.900&ZM=8&SZ=672,120",九戸郡野田村,0288200,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,陸中野田,りくちゅうのだ,"
十府ヶ浦海岸	陸中宇部	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.49.21.600N40.6.47.800&ZM=8&SZ=672,120",九戸郡野田村野田,0288201,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,陸中宇部,りくちゅううべ,"
陸中野田	久慈	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.47.22.200N40.7.46.500&ZM=8&SZ=672,120",久慈市宇部町,0288111,"
三陸鉄道リアス線
三陸鉄道北リアス線
"
東北,三陸鉄道リアス線,久慈,くじ,"
陸中宇部		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.46.27.800N40.11.16.100&ZM=8&SZ=672,120",久慈市中央,0280061,"
三陸鉄道リアス線
三陸鉄道北リアス線
八戸線
"
東北,弘南鉄道大鰐線,大鰐,おおわに,"
	宿川原	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.34.12.800N40.31.9.400&ZM=8&SZ=672,120",南津軽郡大鰐町大鰐,0380211,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,宿川原,しゅくがわら,"
大鰐	鯖石	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.33.39.200N40.31.22.900&ZM=8&SZ=672,120",南津軽郡大鰐町宿川原,0380231,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,鯖石,さばいし,"
宿川原	石川プール前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.33.22.200N40.31.58.400&ZM=8&SZ=672,120",南津軽郡大鰐町鯖石,0380241,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,石川プール前,いしかわぷーるまえ,"
鯖石	石川（弘南鉄道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.33.14.800N40.32.24.300&ZM=8&SZ=672,120",弘前市小金崎,0368123,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,石川（弘南鉄道）,いしかわ,"
石川プール前	義塾高校前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.32.41.800N40.32.53.400&ZM=8&SZ=672,120",弘前市石川,0368124,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,義塾高校前,ぎじゅくこうこうまえ,"
石川（弘南鉄道）	津軽大沢	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.31.51.800N40.33.11.200&ZM=8&SZ=672,120",弘前市石川,0368124,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,津軽大沢,つがるおおさわ,"
義塾高校前	松木平	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.31.12.200N40.33.18.600&ZM=8&SZ=672,120",弘前市大沢,0368125,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,松木平,まつきたい,"
津軽大沢	小栗山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.30.2.300N40.33.28.700&ZM=8&SZ=672,120",弘前市小栗山,0368127,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,小栗山,こぐりやま,"
松木平	千年	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.29.24.400N40.33.41.900&ZM=8&SZ=672,120",弘前市小栗山,0368127,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,千年,ちとせ,"
小栗山	聖愛中高前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.29.1.500N40.33.52.500&ZM=8&SZ=672,120",弘前市松原西,0368142,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,聖愛中高前,せいあいちゅうこうまえ,"
千年	弘前学院大前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.28.34.400N40.34.28.700&ZM=8&SZ=672,120",弘前市中野,0368155,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,弘前学院大前,ひろさきがくいんだいまえ,"
聖愛中高前	弘高下	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.28.26.900N40.34.50.600&ZM=8&SZ=672,120",弘前市中野,0368155,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,弘高下,ひろこうした,"
弘前学院大前	中央弘前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.28.18.200N40.35.25.100&ZM=8&SZ=672,120",弘前市桜林町,0368222,"
弘南鉄道大鰐線
"
東北,弘南鉄道大鰐線,中央弘前,ちゅうおうひろさき,"
弘高下		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.28.33.600N40.35.48.300&ZM=8&SZ=672,120",弘前市吉野町,0368188,"
弘南鉄道大鰐線
"
東北,弘南鉄道弘南線,弘前,ひろさき,"
	弘前東高前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.29.18.200N40.35.50.200&ZM=8&SZ=672,120",弘前市表町,0368096,"
五能線
奥羽本線
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,弘前東高前,ひろさきひがしこうまえ,"
弘前	運動公園前（青森）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.29.33.100N40.35.21.600&ZM=8&SZ=672,120",弘前市川先,0368103,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,運動公園前（青森）,うんどうこうえんまえ,"
弘前東高前	新里（青森）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.30.23.300N40.35.12.600&ZM=8&SZ=672,120",弘前市小比内,0368102,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,新里（青森）,にさと,"
運動公園前（青森）	館田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.31.24.800N40.35.4.500&ZM=8&SZ=672,120",弘前市新里,0368083,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,館田,たちた,"
新里（青森）	平賀	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.32.31.800N40.34.56.800&ZM=8&SZ=672,120",平川市館田中前田,0360155,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,平賀,ひらか,"
館田	柏農高校前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.33.52.400N40.34.56.200&ZM=8&SZ=672,120",平川市本町北柳田,0360103,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,柏農高校前,はくのうこうこうまえ,"
平賀	津軽尾上	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.34.4.300N40.35.56.900&ZM=8&SZ=672,120",平川市荒田北岡部,0360112,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,津軽尾上,つがるおのえ,"
柏農高校前	尾上高校前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.34.46.600N40.36.40.200&ZM=8&SZ=672,120",平川市中佐渡南田,0360221,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,尾上高校前,おのえこうこうまえ,"
津軽尾上	田んぼアート	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.34.50.400N40.37.21.800&ZM=8&SZ=672,120",平川市猿賀上川,0360242,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,田んぼアート,たんぼあーと,"
尾上高校前	田舎館	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.34.37.200N40.37.49.500&ZM=8&SZ=672,120",南津軽郡田舎館村高樋,0381111,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,田舎館,いなかだて,"
田んぼアート	境松	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.34.29.100N40.38.3.500&ZM=8&SZ=672,120",南津軽郡田舎館村高樋,0381111,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,境松,さかいまつ,"
田舎館	黒石（青森）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.34.45.200N40.38.46.100&ZM=8&SZ=672,120",黒石市境松,0360389,"
弘南鉄道弘南線
"
東北,弘南鉄道弘南線,黒石（青森）,くろいし,"
境松		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.35.40.200N40.38.44.300&ZM=8&SZ=672,120",黒石市緑町,0360383,"
弘南鉄道弘南線
"
東北,津軽鉄道,津軽五所川原,つがるごしょがわら,"
	十川（青森）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.27.6.800N40.48.26.200&ZM=8&SZ=672,120",五所川原市大町,0370063,"
津軽鉄道
"
東北,津軽鉄道,十川（青森）,とがわ,"
津軽五所川原	五農校前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.27.36.900N40.48.53.200&ZM=8&SZ=672,120",五所川原市漆川,0370017,"
津軽鉄道
"
東北,津軽鉄道,五農校前,ごのうこうまえ,"
十川（青森）	津軽飯詰	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.28.55.300N40.49.6.300&ZM=8&SZ=672,120",五所川原市一野坪,0370093,"
津軽鉄道
"
東北,津軽鉄道,津軽飯詰,つがるいいづめ,"
五農校前	毘沙門	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.28.57.900N40.49.37.400&ZM=8&SZ=672,120",五所川原市飯詰,0370002,"
津軽鉄道
"
東北,津軽鉄道,毘沙門,びしゃもん,"
津軽飯詰	嘉瀬	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.28.52.200N40.51.19.400&ZM=8&SZ=672,120",五所川原市毘沙門,0370096,"
津軽鉄道
"
東北,津軽鉄道,嘉瀬,かせ,"
毘沙門	金木	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.28.22.800N40.52.41.900&ZM=8&SZ=672,120",五所川原市金木町嘉瀬,0370204,"
津軽鉄道
"
東北,津軽鉄道,金木,かなぎ,"
嘉瀬	芦野公園	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.27.48.200N40.54.0.900&ZM=8&SZ=672,120",五所川原市金木町,0370202,"
津軽鉄道
"
東北,津軽鉄道,芦野公園,あしのこうえん,"
金木	川倉	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.27.18.400N40.54.34.300&ZM=8&SZ=672,120",五所川原市金木町,0370202,"
津軽鉄道
"
東北,津軽鉄道,川倉,かわくら,"
芦野公園	大沢内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.26.49.900N40.55.25.300&ZM=8&SZ=672,120",五所川原市金木町川倉,0370201,"
津軽鉄道
"
