aria,line,name,name_k,previous_next,latitude_longitude,address,postcode,trangit
北海道,JR室蘭本線,栗丘,くりおか,"
栗山	栗沢	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.44.53.500N43.4.58.400&ZM=8&SZ=672,120",岩見沢市栗沢町栗丘,0680134,"
室蘭本線
"
北海道,JR室蘭本線,栗沢,くりさわ,"
栗丘	志文	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.44.36.300N43.7.4.800&ZM=8&SZ=672,120",岩見沢市栗沢町本町,0680127,"
室蘭本線
"
北海道,JR室蘭本線,志文,しぶん,"
栗沢	岩見沢	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.44.53.500N43.9.23.100&ZM=8&SZ=672,120",岩見沢市志文本町一条,0680841,"
室蘭本線
"
北海道,JR室蘭本線,岩見沢,いわみざわ,"
志文		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.45.48.100N43.12.6.600&ZM=8&SZ=672,120",岩見沢市有明町南,0680034,"
函館本線
室蘭本線
"
北海道,JR石北本線,新旭川,しんあさひかわ,"
	南永山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.23.18.900N43.46.40.100&ZM=8&SZ=672,120",旭川市東八条,0700028,"
宗谷本線
石北本線
"
北海道,JR石北本線,南永山,みなみながやま,"
新旭川	東旭川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.24.44.400N43.46.41.500&ZM=8&SZ=672,120",旭川市永山十条,0798420,"
石北本線
"
北海道,JR石北本線,東旭川,ひがしあさひかわ,"
南永山	桜岡	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.26.42.900N43.46.27.100&ZM=8&SZ=672,120",旭川市東旭川北三条,0788253,"
石北本線
"
北海道,JR石北本線,桜岡,さくらおか,"
東旭川	当麻	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.29.26.500N43.47.57.800&ZM=8&SZ=672,120",旭川市東旭川町桜岡,0788204,"
石北本線
"
北海道,JR石北本線,当麻,とうま,"
桜岡	伊香牛	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.31.14.400N43.49.23.100&ZM=8&SZ=672,120",上川郡当麻町四条東,0781314,"
石北本線
"
北海道,JR石北本線,伊香牛,いかうし,"
当麻	愛別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.31.45.300N43.52.25.200&ZM=8&SZ=672,120",上川郡当麻町伊香牛,0781333,"
石北本線
"
北海道,JR石北本線,愛別,あいべつ,"
伊香牛	中愛別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.35.9.700N43.53.46.300&ZM=8&SZ=672,120",上川郡愛別町愛別,0781401,"
石北本線
"
北海道,JR石北本線,中愛別,なかあいべつ,"
愛別	愛山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.39.33.400N43.53.37.700&ZM=8&SZ=672,120",上川郡愛別町中央,0781652,"
石北本線
"
北海道,JR石北本線,愛山,あいざん,"
中愛別	安足間	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.41.4.500N43.51.50.600&ZM=8&SZ=672,120",上川郡愛別町愛別,0781401,"
石北本線
"
北海道,JR石北本線,安足間,あんたろま,"
愛山	上川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.41.51.500N43.50.58.600&ZM=8&SZ=672,120",上川郡愛別町愛山,0781653,"
石北本線
"
北海道,JR石北本線,上川,かみかわ,"
安足間	白滝	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.46.13.600N43.50.46.900&ZM=8&SZ=672,120",上川郡上川町中央町,0781741,"
石北本線
"
北海道,JR石北本線,白滝,しらたき,"
上川	丸瀬布	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.11.8.200N43.52.57.300&ZM=8&SZ=672,120",紋別郡遠軽町白滝,0990111,"
石北本線
"
北海道,JR石北本線,丸瀬布,まるせっぷ,"
白滝	瀬戸瀬	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.20.22.400N44.0.14.500&ZM=8&SZ=672,120",紋別郡遠軽町丸瀬布水谷町,0990206,"
石北本線
"
北海道,JR石北本線,瀬戸瀬,せとせ,"
丸瀬布	遠軽	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.25.29.700N44.0.22.700&ZM=8&SZ=672,120",紋別郡遠軽町瀬戸瀬西町,0990342,"
石北本線
"
北海道,JR石北本線,遠軽,えんがる,"
瀬戸瀬	安国	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.31.27.200N44.3.27.600&ZM=8&SZ=672,120",紋別郡遠軽町岩見通南,0990415,"
石北本線
"
北海道,JR石北本線,安国,やすくに,"
遠軽	生田原	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.32.22.400N43.59.27.400&ZM=8&SZ=672,120",紋別郡遠軽町生田原安国,0990622,"
石北本線
"
北海道,JR石北本線,生田原,いくたはら,"
安国	西留辺蘂	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.32.19.900N43.55.14.700&ZM=8&SZ=672,120",紋別郡遠軽町生田原,0990701,"
石北本線
"
北海道,JR石北本線,西留辺蘂,にしるべしべ,"
生田原	留辺蘂	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.36.18.200N43.46.57.000&ZM=8&SZ=672,120",北見市留辺蘂町旭１区,0910029,"
石北本線
"
北海道,JR石北本線,留辺蘂,るべしべ,"
西留辺蘂	相内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.37.33.300N43.46.58.200&ZM=8&SZ=672,120",北見市留辺蘂町東町,0910002,"
石北本線
"
北海道,JR石北本線,相内,あいのない,"
留辺蘂	東相内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.45.37.100N43.47.36.200&ZM=8&SZ=672,120",北見市相内町,0990871,"
石北本線
"
北海道,JR石北本線,東相内,ひがしあいのない,"
相内	西北見	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.48.48.200N43.48.10.800&ZM=8&SZ=672,120",北見市東相内町,0990878,"
石北本線
"
北海道,JR石北本線,西北見,にしきたみ,"
東相内	北見	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.50.42.900N43.48.2.500&ZM=8&SZ=672,120",北見市緑町,0900055,"
石北本線
"
北海道,JR石北本線,北見,きたみ,"
西北見	柏陽	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.54.7.700N43.48.10.900&ZM=8&SZ=672,120",北見市大通西,0900040,"
石北本線
"
北海道,JR石北本線,柏陽,はくよう,"
北見	愛し野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.55.15.500N43.49.20.900&ZM=8&SZ=672,120",北見市並木町,0900012,"
石北本線
"
北海道,JR石北本線,愛し野,いとしの,"
柏陽	端野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.56.11.700N43.50.20.200&ZM=8&SZ=672,120",北見市端野町三区,0992103,"
石北本線
"
北海道,JR石北本線,端野,たんの,"
愛し野	緋牛内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.56.45.600N43.50.56.400&ZM=8&SZ=672,120",北見市端野町端野,0992104,"
石北本線
"
北海道,JR石北本線,緋牛内,ひうしない,"
端野	美幌	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E144.0.11.200N43.52.40.800&ZM=8&SZ=672,120",北見市端野町緋牛内,0992231,"
石北本線
"
北海道,JR石北本線,美幌,びほろ,"
緋牛内	西女満別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E144.6.35.600N43.50.2.500&ZM=8&SZ=672,120",網走郡美幌町新町,0920015,"
石北本線
"
北海道,JR石北本線,西女満別,にしめまんべつ,"
美幌	女満別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E144.9.7.900N43.52.39.300&ZM=8&SZ=672,120",網走郡大空町女満別本郷,0992301,"
石北本線
"
北海道,JR石北本線,女満別,めまんべつ,"
西女満別	呼人	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E144.10.29.300N43.54.48.800&ZM=8&SZ=672,120",網走郡大空町女満別本通,0992310,"
石北本線
"
北海道,JR石北本線,呼人,よびと,"
女満別	網走	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E144.13.23.700N43.57.41.100&ZM=8&SZ=672,120",網走市呼人,0992421,"
石北本線
"
北海道,JR石北本線,網走,あばしり,"
呼人		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E144.15.30.400N44.1.3.300&ZM=8&SZ=672,120",網走市新町,0930046,"
石北本線
釧網本線
"
北海道,JR宗谷本線,旭川,あさひかわ,"
	旭川四条	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.21.42.700N43.45.39.500&ZM=8&SZ=672,120",旭川市宮下通,0700030,"
函館本線
宗谷本線
富良野線
石北本線
"
北海道,JR宗谷本線,旭川四条,あさひかわよじょう,"
旭川	新旭川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.22.46.600N43.45.41.700&ZM=8&SZ=672,120",旭川市四条通,0788214,"
宗谷本線
石北本線
"
北海道,JR宗谷本線,新旭川,しんあさひかわ,"
旭川四条	永山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.23.18.900N43.46.40.100&ZM=8&SZ=672,120",旭川市東八条,0700028,"
宗谷本線
石北本線
"
北海道,JR宗谷本線,永山,ながやま,"
新旭川	北永山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.26.17.300N43.48.42.300&ZM=8&SZ=672,120",旭川市永山一条,0798411,"
宗谷本線
"
北海道,JR宗谷本線,北永山,きたながやま,"
永山	比布	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.27.29.800N43.49.27.800&ZM=8&SZ=672,120",旭川市永山町,0798431,"
宗谷本線
"
北海道,JR宗谷本線,比布,ぴっぷ,"
北永山	蘭留	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.28.30.400N43.52.19.800&ZM=8&SZ=672,120",上川郡比布町北２線,0780322,"
宗谷本線
"
北海道,JR宗谷本線,蘭留,らんる,"
比布	塩狩	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.28.38.200N43.55.22.700&ZM=8&SZ=672,120",上川郡比布町北９線,0780329,"
宗谷本線
"
北海道,JR宗谷本線,塩狩,しおかり,"
蘭留	和寒	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.27.31.900N43.57.56.300&ZM=8&SZ=672,120",上川郡和寒町塩狩,0980125,"
宗谷本線
"
北海道,JR宗谷本線,和寒,わっさむ,"
塩狩	剣淵	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.25.9.200N44.1.29.400&ZM=8&SZ=672,120",上川郡和寒町北町,0980133,"
宗谷本線
"
北海道,JR宗谷本線,剣淵,けんぶち,"
和寒	士別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.22.7.100N44.5.38.700&ZM=8&SZ=672,120",上川郡剣淵町仲町,0980338,"
宗谷本線
"
北海道,JR宗谷本線,士別,しべつ,"
剣淵	多寄	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.23.29.900N44.10.11.400&ZM=8&SZ=672,120",士別市西三条,0950023,"
宗谷本線
"
北海道,JR宗谷本線,多寄,たよろ,"
士別	瑞穂	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.24.0.600N44.14.19.100&ZM=8&SZ=672,120",士別市多寄町,0980475,"
宗谷本線
"
北海道,JR宗谷本線,瑞穂,みずほ,"
多寄	風連	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.24.0.500N44.15.50.700&ZM=8&SZ=672,120",士別市多寄町,0980475,"
宗谷本線
"
北海道,JR宗谷本線,風連,ふうれん,"
瑞穂	名寄高校	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.25.31.500N44.17.23.800&ZM=8&SZ=672,120",名寄市風連町本町,0980504,"
宗谷本線
"
北海道,JR宗谷本線,名寄高校,なよろこうこう,"
風連	名寄	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.28.0.900N44.18.52.100&ZM=8&SZ=672,120",名寄市風連町東風連,0980512,"
宗谷本線
"
北海道,JR宗谷本線,名寄,なよろ,"
名寄高校	日進（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.28.9.300N44.20.51.500&ZM=8&SZ=672,120",名寄市東一条南,0960001,"
宗谷本線
"
北海道,JR宗谷本線,日進（北海道）,にっしん,"
名寄	智恵文	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.28.15.600N44.22.46.400&ZM=8&SZ=672,120",名寄市日進,0960066,"
宗谷本線
"
北海道,JR宗谷本線,智恵文,ちえぶん,"
日進（北海道）	智北	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.25.7.300N44.27.11.300&ZM=8&SZ=672,120",名寄市智恵文,0982181,"
宗谷本線
"
北海道,JR宗谷本線,智北,ちほく,"
智恵文	美深	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.23.52.500N44.27.31.500&ZM=8&SZ=672,120",名寄市智恵文,0982181,"
宗谷本線
"
北海道,JR宗谷本線,美深,びふか,"
智北	初野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.21.16.300N44.28.50.700&ZM=8&SZ=672,120",中川郡美深町開運町,0982238,"
宗谷本線
"
北海道,JR宗谷本線,美深,びふか,"
智北	初野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.21.16.300N44.28.50.700&ZM=8&SZ=672,120",中川郡美深町開運町,0982238,"
宗谷本線
"
北海道,JR宗谷本線,恩根内,おんねない,"
初野	天塩川温泉	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.18.47.400N44.35.46.300&ZM=8&SZ=672,120",中川郡美深町恩根内,0982361,"
宗谷本線
"
北海道,JR宗谷本線,天塩川温泉,てしおがわおんせん,"
恩根内	咲来	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.15.44.800N44.39.46.400&ZM=8&SZ=672,120",中川郡音威子府村咲来,0982502,"
宗谷本線
"
北海道,JR宗谷本線,咲来,さっくる,"
天塩川温泉	音威子府	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.16.16.500N44.41.26.200&ZM=8&SZ=672,120",中川郡音威子府村咲来,0982502,"
宗谷本線
"
北海道,JR宗谷本線,音威子府,おといねっぷ,"
咲来	筬島	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.15.50.200N44.43.37.300&ZM=8&SZ=672,120",中川郡音威子府村音威子府,0982501,"
宗谷本線
"
北海道,JR宗谷本線,筬島,おさしま,"
音威子府	佐久	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.12.5.300N44.44.11.400&ZM=8&SZ=672,120",中川郡音威子府村物満内筬島,0982500,"
宗谷本線
"
北海道,JR宗谷本線,佐久,さく,"
筬島	天塩中川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.3.9.000N44.44.30.600&ZM=8&SZ=672,120",中川郡中川町佐久,0982622,"
宗谷本線
"
北海道,JR宗谷本線,天塩中川,てしおなかがわ,"
佐久	問寒別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.4.44.900N44.48.34.300&ZM=8&SZ=672,120",中川郡中川町中川,0982802,"
宗谷本線
"
北海道,JR宗谷本線,問寒別,といかんべつ,"
天塩中川	糠南	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.1.45.500N44.54.35.600&ZM=8&SZ=672,120",天塩郡幌延町問寒別,0982943,"
宗谷本線
"
北海道,JR宗谷本線,糠南,ぬかなん,"
問寒別	雄信内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.0.19.900N44.55.6.400&ZM=8&SZ=672,120",天塩郡幌延町問寒別,0982943,"
宗谷本線
"
北海道,JR宗谷本線,雄信内,おのっぷない,"
糠南	南幌延	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.56.23.400N44.54.33.500&ZM=8&SZ=672,120",天塩郡幌延町雄興,0983151,"
宗谷本線
"
北海道,JR宗谷本線,南幌延,みなみほろのべ,"
雄信内	幌延	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.53.21.600N44.57.44.700&ZM=8&SZ=672,120",天塩郡幌延町開進,0983226,"
宗谷本線
"
北海道,JR宗谷本線,幌延,ほろのべ,"
南幌延	下沼	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.50.59.700N45.0.43.200&ZM=8&SZ=672,120",天塩郡幌延町一条南,0983211,"
宗谷本線
"
北海道,JR宗谷本線,下沼,しもぬま,"
幌延	豊富	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.45.43.200N45.2.5.700&ZM=8&SZ=672,120",天塩郡幌延町下沼,0983228,"
宗谷本線
"
北海道,JR宗谷本線,豊富,とよとみ,"
下沼	兜沼	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.46.34.500N45.6.8.200&ZM=8&SZ=672,120",天塩郡豊富町駅前通,0984138,"
宗谷本線
"
北海道,JR宗谷本線,兜沼,かぶとぬま,"
豊富	勇知	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.42.3.700N45.13.4.800&ZM=8&SZ=672,120",天塩郡豊富町兜沼,0984451,"
宗谷本線
"
北海道,JR宗谷本線,勇知,ゆうち,"
兜沼	抜海	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.41.19.500N45.15.24.500&ZM=8&SZ=672,120",稚内市抜海村,0984581,"
宗谷本線
"
北海道,JR宗谷本線,抜海,ばっかい,"
勇知	南稚内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.38.54.500N45.18.52.500&ZM=8&SZ=672,120",稚内市抜海村,0970036,"
宗谷本線
"
北海道,JR宗谷本線,南稚内,みなみわっかない,"
抜海	稚内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.41.11.200N45.23.45.200&ZM=8&SZ=672,120",稚内市大黒,0970005,"
宗谷本線
"
北海道,JR宗谷本線,稚内,わっかない,"
南稚内		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.40.52.800N45.24.52.500&ZM=8&SZ=672,120",稚内市中央,0970022,"
宗谷本線
"
北海道,JR日高本線,苫小牧,とまこまい,"
	勇払	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.35.57.700N42.38.12.800&ZM=8&SZ=672,120",苫小牧市表町,0530022,"
千歳線
室蘭本線
日高本線
"
北海道,JR日高本線,勇払,ゆうふつ,"
苫小牧	浜厚真	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.43.52.900N42.37.48.900&ZM=8&SZ=672,120",苫小牧市勇払,0591372,"
日高本線
"
北海道,JR日高本線,浜厚真,はまあつま,"
勇払	浜田浦	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.50.26.700N42.36.15.900&ZM=8&SZ=672,120",勇払郡厚真町浜厚真,0591742,"
日高本線
"
北海道,JR日高本線,浜田浦,はまたうら,"
浜厚真	鵡川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.53.14.500N42.35.18.200&ZM=8&SZ=672,120",勇払郡むかわ町田浦,0540004,"
日高本線
"
北海道,JR日高本線,鵡川,むかわ,"
浜田浦		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.55.39.400N42.34.35.100&ZM=8&SZ=672,120",勇払郡むかわ町末広,0540023,"
日高本線
"
北海道,JR根室本線,滝川,たきかわ,"
	東滝川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.54.16.200N43.33.10.300&ZM=8&SZ=672,120",滝川市栄町,0730031,"
函館本線
根室本線
"
北海道,JR根室本線,東滝川,ひがしたきかわ,"
滝川	赤平	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.59.2.600N43.34.17.400&ZM=8&SZ=672,120",滝川市東滝川町,0730027,"
根室本線
"
北海道,JR根室本線,赤平,あかびら,"
東滝川	茂尻	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.3.8.500N43.33.8.700&ZM=8&SZ=672,120",赤平市泉町,0791134,"
根室本線
"
北海道,JR根室本線,茂尻,もしり,"
赤平	平岸（ＪＲ）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.5.8.900N43.32.4.800&ZM=8&SZ=672,120",赤平市茂尻元町南,0791267,"
根室本線
"
北海道,JR根室本線,平岸（ＪＲ）,ひらぎし,"
茂尻	芦別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.7.44.800N43.32.20.100&ZM=8&SZ=672,120",赤平市平岸仲町,0791282,"
根室本線
"
北海道,JR根室本線,芦別,あしべつ,"
平岸（ＪＲ）	上芦別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.11.17.200N43.30.50.800&ZM=8&SZ=672,120",芦別市本町,0750041,"
根室本線
"
北海道,JR根室本線,上芦別,かみあしべつ,"
芦別	野花南	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.12.54.400N43.29.9.800&ZM=8&SZ=672,120",芦別市上芦別町,0791371,"
根室本線
"
北海道,JR根室本線,野花南,のかなん,"
上芦別	富良野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.15.55.800N43.28.19.300&ZM=8&SZ=672,120",芦別市野花南町,0791372,"
根室本線
"
北海道,JR根室本線,富良野,ふらの,"
野花南	布部	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.23.42.400N43.20.40.800&ZM=8&SZ=672,120",富良野市日の出町,0760025,"
富良野線
根室本線
"
北海道,JR根室本線,布部,ぬのべ,"
富良野	山部	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.24.15.300N43.17.22.400&ZM=8&SZ=672,120",富良野市布部市街地,0760004,"
根室本線
"
北海道,JR根室本線,山部,やまべ,"
布部	下金山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.23.7.100N43.14.32.700&ZM=8&SZ=672,120",富良野市山部市街地,0791561,"
根室本線
"
北海道,JR根室本線,下金山,しもかなやま,"
山部	金山（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.25.8.800N43.11.40.800&ZM=8&SZ=672,120",空知郡南富良野町下金山,0792132,"
根室本線
"
北海道,JR根室本線,金山（北海道）,かなやま,"
下金山	東鹿越	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.25.11.800N43.8.0.700&ZM=8&SZ=672,120",空知郡南富良野町金山,0792131,"
根室本線
"
北海道,JR根室本線,東鹿越,ひがししかごえ,"
金山（北海道）	幾寅	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.31.38.400N43.9.40.800&ZM=8&SZ=672,120",空知郡南富良野町東鹿越,0792411,"
根室本線
"
北海道,JR根室本線,幾寅,いくとら,"
東鹿越	落合（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.34.23.500N43.9.32.800&ZM=8&SZ=672,120",空知郡南富良野町幾寅,0792401,"
根室本線
"
北海道,JR根室本線,落合（北海道）,おちあい,"
幾寅	新得	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.40.23.300N43.7.20.700&ZM=8&SZ=672,120",空知郡南富良野町落合,0792551,"
根室本線
"
北海道,JR根室本線,新得,しんとく,"
落合（北海道）	十勝清水	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.50.10.400N43.4.47.400&ZM=8&SZ=672,120",上川郡新得町本通北,0810005,"
根室本線
石勝線
"
北海道,JR根室本線,十勝清水,とかちしみず,"
新得	御影（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.53.0.500N43.0.37.100&ZM=8&SZ=672,120",上川郡清水町本通,0890136,"
根室本線
"
北海道,JR根室本線,御影（北海道）,みかげ,"
十勝清水	芽室	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.56.23.900N42.56.24.000&ZM=8&SZ=672,120",上川郡清水町御影本通,0890354,"
根室本線
"
北海道,JR根室本線,芽室,めむろ,"
御影（北海道）	大成（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.3.7.100N42.54.26.300&ZM=8&SZ=672,120",河西郡芽室町本通,0820030,"
根室本線
"
北海道,JR根室本線,大成（北海道）,たいせい,"
芽室	西帯広	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.4.24.800N42.54.48.800&ZM=8&SZ=672,120",河西郡芽室町東芽室南,0820006,"
根室本線
"
北海道,JR根室本線,西帯広,にしおびひろ,"
大成（北海道）	柏林台	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.7.48.400N42.55.17.100&ZM=8&SZ=672,120",帯広市西二十三条南,0802473,"
根室本線
"
北海道,JR根室本線,柏林台,はくりんだい,"
西帯広	帯広	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.10.8.200N42.55.35.100&ZM=8&SZ=672,120",帯広市西十七条南,0800027,"
根室本線
"
北海道,JR根室本線,帯広,おびひろ,"
柏林台	札内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.12.23.800N42.54.55.500&ZM=8&SZ=672,120",帯広市西二条南,0800012,"
根室本線
"
北海道,JR根室本線,札内,さつない,"
帯広	幕別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.15.36.300N42.54.36.500&ZM=8&SZ=672,120",中川郡幕別町札内中央町,0890543,"
根室本線
"
北海道,JR根室本線,幕別,まくべつ,"
札内	利別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.21.48.400N42.54.19.700&ZM=8&SZ=672,120",中川郡幕別町錦町,0890604,"
根室本線
"
北海道,JR根室本線,利別,としべつ,"
幕別	池田（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.25.41.700N42.55.56.700&ZM=8&SZ=672,120",中川郡池田町利別西町,0830031,"
根室本線
"
北海道,JR根室本線,池田（北海道）,いけだ,"
利別	十弗	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.27.24.800N42.55.10.700&ZM=8&SZ=672,120",中川郡池田町東一条,0830091,"
根室本線
"
北海道,JR根室本線,十弗,とおふつ,"
池田（北海道）	豊頃	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.30.17.500N42.51.10.800&ZM=8&SZ=672,120",中川郡豊頃町十弗宝町,0895243,"
根室本線
"
北海道,JR根室本線,豊頃,とよころ,"
十弗	新吉野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.32.33.700N42.48.53.600&ZM=8&SZ=672,120",中川郡豊頃町豊頃旭町,0895232,"
根室本線
"
北海道,JR根室本線,新吉野,しんよしの,"
豊頃	浦幌	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.36.44.900N42.46.32.100&ZM=8&SZ=672,120",十勝郡浦幌町吉野,0895541,"
根室本線
"
北海道,JR根室本線,浦幌,うらほろ,"
新吉野	厚内	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E143.39.19.400N42.48.28.500&ZM=8&SZ=672,120",十勝郡浦幌町本町,0895603,"
根室本線
"
